date,gross_return,turnover,cost,net_return,cum_gross,cum_net
2024-04-03,-0.01469294535972988,0.0,0.0,-0.01469294535972988,0.8423085494957964,0.7888173947053058
2024-04-04,0.0017056832908167556,0.0,0.0,0.0017056832908167556,0.8437452611143834,0.7901628673549601
2024-04-05,-0.014861224247861229,1.0926684823824235,0.0008741347859059389,-0.015735359033767167,0.8312061735808923,0.7777293709419788
2024-04-08,-0.0031092085322398707,0.0,0.0,-0.0031092085322398707,0.8286217802539442,0.7753112481460724
2024-04-09,0.012219403449192583,0.0,0.0,0.012219403449192583,0.8387470440936552,0.7847850890858663
2024-04-10,-0.014068527797858374,0.0,0.0,-0.014068527797858374,0.8269471079884521,0.773744318244717
2024-04-11,-0.008887065934929463,0.0,0.0,-0.008887065934929463,0.8195979745150594,0.7668680014716991
2024-04-12,0.009585277182374233,1.334207252387085,0.001067365801909668,0.008517911380464566,0.8274540482788989,0.773400115148749
2024-04-15,0.00393290945670936,0.0,0.0,0.00393290945670936,0.8307083501303674,0.7764418277754376
2024-04-16,-0.0023519452816309454,0.0,0.0,-0.0023519452816309454,0.8287545695458668,0.7746156790821402
2024-04-17,0.007112804406154505,0.0,0.0,0.007112804406154505,0.8346493386997533,0.7801253688973921
2024-04-18,0.013172221448640041,0.0,0.0,0.013172221448640041,0.8456435246210675,0.7904013530142107
2024-04-19,0.006346574570258515,0.7984238331919393,0.0006387390665535514,0.005707835503704963,0.8510104643099313,0.7949128339191217
2024-04-22,-0.0009215447769933386,0.0,0.0,-0.0009215447769933386,0.8502262200613798,0.7941802861488586
2024-04-23,-0.007407748732052602,0.0,0.0,-0.007407748732052602,0.8439279578577622,0.7882971981411182
2024-04-24,-0.0028010263427497026,0.0,0.0,-0.0028010263427497026,0.8415640934164197,0.7860891569232091
2024-04-25,0.0034289577412430594,0.0,0.0,0.0034289577412430594,0.844449781129292,0.7887846234231481
2024-04-26,-0.00889083056920064,1.490563104449787,0.0011924504835598296,-0.010083281052760469,0.836941921201073,0.7808310863750767
2024-04-29,-0.0005356897091850432,0.0,0.0,-0.0005356897091850432,0.8364935800267,0.7804128031974938
2024-04-30,0.010007480514799433,0.0,0.0,0.010007480514799433,0.844864773229572,0.7882227691189927
2024-05-01,0.001510471187878871,0.0,0.0,0.001510471187878871,0.8461409171271891,0.789413356901377
2024-05-02,-0.004506769974213841,0.0,0.0,-0.004506769974213841,0.8423275546479265,0.7858556524872505
2024-05-03,0.000732600669149646,0.9706335335250846,0.0007765068268200678,-4.390615767042177e-05,0.8429446443781048,0.7858211485850662
2024-05-06,-0.009154868651967879,0.0,0.0,-0.009154868651967879,0.8352275968779435,0.7786270591858314
2024-05-07,0.00335510870069236,0.0,0.0,0.00335510870069236,0.8380298762552871,0.7812394376067003
2024-05-08,-0.0036045325931894257,0.0,0.0,-0.0036045325931894257,0.8350091702522585,0.778423434590762
2024-05-09,0.00623769551152981,0.0,0.0,0.00623769551152981,0.8402177032056272,0.7832790029547784
2024-05-10,-0.0031692902758463943,1.4700845627462005,0.0011760676501969603,-0.004345357926043354,0.8375548094092635,0.7798753753309855
2024-05-13,0.009232356495354128,0.0,0.0,0.009232356495354128,0.8452874139941281,0.7870754628179892
2024-05-14,-0.006884821284923593,0.0,0.0,-0.006884821284923593,0.8394677612143833,0.7816565889187388
2024-05-15,-0.007835431915061291,0.0,0.0,-0.007835431915061291,0.832890168726499,0.775531971935307
2024-05-16,0.007413604272324499,0.0,0.0,0.007413604272324499,0.8390648868397469,0.7812814590757708
2024-05-17,0.0036221723774736265,1.365845861864707,0.0010926766894917657,0.002529495687981861,0.8421041244957659,0.7832577071576031
2024-05-20,-0.009215457692108717,0.0,0.0,-0.009215457692108717,0.8343437495641248,0.7760396288952741
2024-05-21,-0.010248515103932397,0.0,0.0,-0.010248515103932397,0.8257929650448452,0.7680863750372908
2024-05-22,-0.00021411186912363679,0.0,0.0,-0.00021411186912363679,0.8256161529695903,0.7679219186278832
2024-05-23,-0.007189415796486568,0.0,0.0,-0.007189415796486568,0.8196804551575962,0.7624010086556315
2024-05-24,-0.01657151346857748,1.148034186066078,0.0009184273488528625,-0.01748994081743034,0.8060971094550224,0.7490666601350953
2024-05-28,-0.010717444614948519,0.0,0.0,-0.010717444614948519,0.7974578083301681,0.7410385796921929
2024-05-29,-0.002701722493716097,0.0,0.0,-0.002701722493716097,0.7953032986316129,0.7390364990927271
2024-05-30,-0.0008982342634617614,0.0,0.0,-0.0008982342634617614,0.7945889299589377,0.7383726711872931
2024-05-31,0.01999126696460864,0.0,0.0,0.01999126696460864,0.8104737693848696,0.7531336763763695
2024-06-03,-0.012896653755426642,1.2997689285055034,0.0010398151428044028,-0.013936468898231046,0.8000213698032574,0.7426376523193399
2024-06-04,0.0015578583769026582,0.0,0.0,0.0015578583769026582,0.8012676897959066,0.7437945766070089
2024-06-05,-0.020868087249308623,0.0,0.0,-0.020868087249308623,0.7845467657351936,0.7282730064868113
2024-06-06,0.006064013344322686,0.0,0.0,0.006064013344322686,0.7893042677918569,0.7326892637164573
2024-06-07,0.0038073981668648536,0.0,0.0,0.0038073981668648536,0.7923094634141463,0.735478903476013
2024-06-10,-0.006421929305042879,0.803034142691953,0.0006424273141535624,-0.0070643566191964415,0.7872213080523842,0.7302832182159629
2024-06-11,0.0005301643675643396,0.0,0.0,0.0005301643675643396,0.787638664739301,0.7306703883564912
2024-06-12,-0.010863394659440948,0.0,0.0,-0.010863394659440948,0.7790822350752029,0.7227328275618077
2024-06-13,-0.012055687350462268,0.0,0.0,-0.012055687350462268,0.7696898632288369,0.714019786554807
2024-06-14,-0.0030828464585504122,0.0,0.0,-0.0030828464585504122,0.7673170275597998,0.7118185731844916
2024-06-17,-0.011751579605860355,0.9117767329072237,0.000729421386325779,-0.012481000992186134,0.7582998404274987,0.7029343648663194
2024-06-18,-0.0071036704866002335,0.0,0.0,-0.0071036704866002335,0.7529131282310602,0.6979409507646015
2024-06-20,0.025907383740581852,0.0,0.0,0.025907383740581852,0.7724191375674642,0.7160227748043266
2024-06-21,0.010605770403719064,0.0,0.0,0.010605770403719064,0.7806112375959433,0.7236167479577351
2024-06-24,0.021010561134964658,0.0,0.0,0.021010561134964658,0.7970123177260933,0.7388203418789855
2024-06-25,-0.015858723848012242,1.1304488978668772,0.0009043591182935018,-0.016763082966305742,0.784372719475811,0.7264354351908737
2024-06-26,-0.003171008140132619,0.0,0.0,-0.003171008140132619,0.7818854671974552,0.7241319025126027
2024-06-27,0.003928030970046264,0.0,0.0,0.003928030970046264,0.7849567375276358,0.7269763150520707
2024-06-28,0.0023061214247003512,0.0,0.0,0.0023061214247003512,0.7867669430775113,0.7286528107074621
2024-07-01,-0.015102945640172517,0.0,0.0,-0.015102945640172517,0.7748844447047268,0.7176480069167884
2024-07-02,-0.013155916263198546,1.2055701539855177,0.0009644561231884143,-0.014120372386386961,0.7646901298365363,0.707514549816775
2024-07-03,-0.004435826082932061,0.0,0.0,-0.004435826082932061,0.7612980974132467,0.7043761383226438
2024-07-05,-0.013635131154128316,0.0,0.0,-0.013635131154128316,0.7509176980076288,0.6947718772947761
2024-07-08,-0.006505163925387242,0.0,0.0,-0.006505163925387242,0.7460328552876146,0.6902522723422245
2024-07-09,-0.011681789370747504,0.0,0.0,-0.011681789370747504,0.7373178566084874,0.6821888906840429
2024-07-10,-0.004237653672669537,0.833269111895705,0.000666615289516564,-0.0049042689621861014,0.7341933588855056,0.6788432528811129
